WORD,LastCell
C1GE59,Carbamidomethylation
C1G6F6,Methylation(KR)
C1G6S0,Carbamidomethylation
C1G065,Dethiomethyl
C1G6T2,Carbamidomethylation
A0A0A0HV62,Ubiquitin;Carbamidomethylation
C1G6S0,Dimethylation(KR)
C1G1Y7,Deamidation (NQ)
C1GFA3,2-amino-3-oxo-butanoic_acid
C1G8F8,Oxidation (M);Dihydroxy
C1GLI9,Carbamylation
C1G645,Carbamidomethylation
C1GKC9,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Sodium adduct;Dehydration
C1G054,2-amino-3-oxo-butanoic_acid
C1GA13,Phosphorylation (STY);Methylation(KR)
C1GM03,Replacement of proton by lithium
C1GDK2,Biotinylation
C1GB65,Methylation(KR);Dimethylation(KR)
C1GB47,Carbamidomethylation
C1G0D4,Methionine replacement by azido homoalanine
C1G5F6,Dimethylation(KR)
C1GLA5,Carboxymethyl
C1GBM4,2-amino-3-oxo-butanoic_acid
C1GJT8,Carbamylation
C1G4P8,Pyro-glu from Q
C1G4K3,Deamidation (NQ)
C1G3T9,Acetylation (Protein N-term);Formylation
A0A0A0HUJ5,Amidation
"C1GFG5,""Carboxymethyl (KW, X@N-term)"""
C1GA13,Sodium adduct
C1G9R9,Oxidation (M)
C1GC65,Deamidation (NQ)
C1GEM8,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GIF1,Carbamidomethylation
C1G3Y8,Biotinylation
C1FYW9,Oxidation (M)
C1GJS2,Pyro-glu from Q
C1GE03,Carbamidomethylation
C1G8E5,Methylation(KR);Carboxylation (DKW)
C1G391,Dimethylation(KR)
C1FYJ9,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Amidation
C1G9U8,Carbamidomethylation
C1GEN5,Phenethyl isothiocyanate
C1FZI7,Hexose (NSY)
C1GMV8,Carbamylation;Methylation(KR)
C1GLM4,Acetylation (Protein N-term)
C1GJM4,Dimethylation(KR)
C1FYR6,2-amino-3-oxo-butanoic_acid
A0A0A0HV62,Oxidation (HW)
C1GJI6,Ubiquitin
C1GG76,Oxidation (HW)
C1G0E5,Biotinylation
C1GAM9,Hexose (NSY)
C1FYW9,Dihydroxy
C1FZR3,Lipoyl
C1FZ57,Carbamylation
C1GHF5,Carbamidomethylation
C1G0X4,Acetylation (N-term);Carbamidomethylation;Acetylation (K);Methylation(KR)
C1FZR3,Sulfation
A0A0A0HT80,Oxidation (HW);Methylation(KR)
A0A0A0HVH2,2-amino-3-oxo-butanoic_acid
C1FYX6,Dihydroxy
C1GLI2,Michael addition with methylamine
C1G3T6,Carbamidomethylation
C1GCK9,Phosphorylation (STY);Acetylation (K)
C1GLV8,Carboxylation (DKW)
C1GBZ4,N-Succinimidyl-2-morpholine acetate
C1G1T5,Replacement of proton by lithium
C1FYW9,Methylation(KR);Acetylation (K)
C1GKR7,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1GKL8,Oxidation (M)
C1GCX3,Oxidation (M)
C1G4W6,Carbamidomethylation
C1GDK4,Carbamidomethylation
C1G712,Acetylation (TSCYH)
C1GHV2,Amidation
C1GDA8,Deamidation (NQ);Methylation(KR)
"C1G1T5,""Propionamide (K, X@N-term)"""
C1G9X3,Dimethylation(KR)
C1G0E5,2-amino-3-oxo-butanoic_acid
C1G0S4,Carbamidomethylation
C1GGT8,Carbamylation
C1GLM8,Carbamidomethylation
C1GLA5,Carbamidomethylation;Ammonia-loss (N);Deamidation (NQ);Dehydration
C1GHE4,2-amino-3-oxo-butanoic_acid
C1G6T3,Sulfation
C1G6F6,Sulfation;Carbamidomethylation
C1GEN5,2-amino-3-oxo-butanoic_acid
C1G283,Oxidation (M)
C1G5V6,EDT
C1GMZ1,Acetylation (K);Carbamidomethylation
C1FZI7,Dihydroxy
C1GBT0,Carbamidomethylation
C1G9J2,Oxidation (M)
C1GM03,Acetylation (K)
C1GBE8,Carbamidomethylation
C1GA17,Dehydration;Acetylation (K)
C1GBJ2,Pyro-glu from Q
C1G349,Hexose (NSY)
C1G5F6,Phosphorylation to amine thiol
C1G9D6,Carbamidomethylation
C1G620,Carbamidomethylation
C1G3V5,Acetylation (N-term)
C1FZI7,Carbamylation;Oxidation (M)
C1G5V6,Carboxylation (DKW)
C1GIX7,Alpha-amino adipic acid
C1FZR2,Phosphorylation (STY);Acetylation (K);Sodium adduct
C1G2V1,3-Sulfobenzoic succinimidyl ester
C1GLX8,Formylation
C1GM03,Deamidation (NQ);Acetylation (K)
C1GM03,Deamidation (R)
C1GMU5,Pyro-glu from Q;Oxidation (M)
C1GK89,Deamidation (NQ)
C1GH49,2-amino-3-oxo-butanoic_acid
A0A0A0HYY2,Ethylation
C1GLM2,Amidation
C1FYJ9,Oxidation (M);Carbamidomethylation;Acetylation (K);Dehydration
C1G283,Methylation(KR)
C1G172,Oxidation (M)
C1G3Y8,Diethylation
A0A0A0HUJ5,Dethiomethyl
C1GM03,Ammonia-loss (Protein N-term)
C1G821,Sodium adduct;Acetylation (K)
C1GLM2,Dehydration;Methylation(KR)
C1G6Y4,Oxidation (M)
C1GE52,Phosphorylation (STY);Oxidation (M)
C1GAM9,3-methyl-2-pyridyl isocyanate
C1GA17,Replacement of proton by lithium
C1FZR2,Methylation(KR);Phosphorylation (STY);Carboxylation (DKW)
C1GIX9,Carbamidomethylation
C1GM22,Amidation
C1G821,Formation of five membered aromatic heterocycle
C1G3C4,Acetylation (K);Methylation(KR)
A0A0A0HS69,Carboxylation (DKW)
C1FYJ9,Carboxylation (E);Methylation(KR)
C1G2V1,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Dihydroxy
C1G821,Oxidation (M)
C1GDG5,Phosphorylation (STY);Dimethylation(KR)
C1GN78,Carbamidomethylation;Deamidation (NQ);Dehydration
A0A0A0HS42,Ethyl amino
C1GLU6,Dehydration;Methylation(KR)
C1G5V6,Pyro-glu from Q
C1FYW9,Carboxymethyl
C1G8S5,Methylation(KR);Dehydration
C1GF88,Carbamidomethylation
C1GMV8,Nucleophilic addition to cytopiloyne+H2O
C1GFG5,O-Diisopropylphosphorylation
C1FYJ9,Methylation(KR);Carbamidomethylation;Dehydration
C1GHV2,Lysine oxidation to aminoadipic semialdehyde
C1G172,Methylation(KR)
C1G1G2,Oxidation (M)
C1GA14,Carboxylation (DKW)
C1GLX8,Deamidation (R)
C1GE98,Propionaldehyde +40
C1GHV2,Acetylation (Protein N-term);Acetylation (K)
C1GEV1,Formylation
C1FYE5,Carbamylation;Deamidation (NQ)
C1G9X3,Acetylation (N-term)
C1G8H6,Pyro-glu from Q
C1GK66,Pyro-glu from Q
C1G0C7,Phosphorylation (STY);Deamidation (NQ)
C1G5J0,Replacement of proton by potassium
C1GE86,Carbamidomethylation
A0A0A0HWY2,Dimethylation(KR)
C1GEM8,Methylation(others)
C1GGQ7,Carbamidomethylation
C1G1F2,Sodium adduct;Carbamidomethylation;Methylation(KR)
C1GGT8,Ethylation
C1GCT8,Oxidation or Hydroxylation
C1G1T5,Amidation
C1GML7,Carbamylation
C1G5T0,Carboxymethyl;Carbamidomethylation
C1G9T0,Carbamidomethylation
C1G9M3,Lysine oxidation to aminoadipic semialdehyde
C1GI49,Carbamidomethylation
C1GF71,Diethylation
C1G3G3,Carbamidomethylation
A0A0A0HT80,Biotinylation
C1GA13,Oxidation (M)
C1G942,Dehydration;Acetylation (K);Methylation(KR)
C1GB65,Methylation(others)
C1G233,2-amino-3-oxo-butanoic_acid
C1G0C5,Carbamylation
C1GDA8,Methylation(KR)
C1GB65,Dethiomethyl
C1GC65,Methylation(others)
C1G6E6,Methylation(KR)
C1GLJ7,Dehydration;Methylation(KR)
C1GEN5,Sodium adduct
C1GM03,Lysine oxidation to aminoadipic semialdehyde
C1G0E3,Deamidation (R)
C1GA13,Dihydroxy
C1GBG9,2-amino-3-oxo-butanoic_acid
C1G1C6,2-amino-3-oxo-butanoic_acid
C1GA20,Methylation(others)
C1GM97,Carbamidomethylation
C1GA13,Methylation(KR)
Protein List,Protein Sample Area >= 0E0
C1G092,Oxidation (M)
C1G248,Deamidation (NQ)
C1G064,Carbamidomethylation
C1G6F9,Acetylation (Protein N-term)
C1G0X4,Deamidation (NQ);Carbamidomethylation;Acetylation (K);Methylation(KR)
C1G631,Ubiquitin
C1GHD6,Amidation
C1GK99,Ammonia-loss (N)
C1GAG3,Oxidation (M)
C1GHD6,Dehydration;Methylation(KR)
A0A0A0HYV6,Pyro-glu from Q
C1G0D4,Ammonia-loss (N)
A0A0A0HUJ5,Biotinylation
C1G6F6,Carboxylation (DKW)
C1GCT8,Formylation
C1G0E3,Carbamylation;Methylation(KR)
C1GN52,Amidation
C1GHN2,Formylation;Carbamidomethylation
C1G7K8,Oxidation (M)
C1GA17,Amidation
C1GE86,Dehydration;Oxidation (M)
C1GJI6,Methylation(KR)
C1GKG3,Tryptophan oxidation to kynurenin
C1G283,Deamidation (NQ);Phosphorylation (STY)
C1GB47,Acetylation (K)
C1GLJ8,Carbamidomethylation
C1G9U4,Deamidation (NQ)
C1GAG3,Methylation(KR)
C1FZ57,Condensation product of glucosone
C1G3V5,Deamidation (NQ)
C1GLI2,Sulfonation of N-terminus
C1GMU5,Propargylamine
C1GGQ7,Acetylation (N-term)
C1GAQ4,Carbamidomethylation
C1G9P8,Propionaldehyde +40
A0A0A0HUJ5,Carbamylation;Carbamidomethylation;Methylation(KR)
C1G5F6,Sulphone;Acetylation (K)
C1G8X1,Carbamidomethylation
C1GJ83,2-amino-3-oxo-butanoic_acid
C1G1F2,Dethiomethyl
C1G6T3,Dihydroxy
C1GDA8,Carboxymethyl
C1FYJ9,Amidation;Methylation(KR)
C1GFA3,Oxidation (M)
C1GGQ7,O-Diisopropylphosphorylation
A0A0A0HV62,Aminoethylcysteine
C1G989,Methylation(others)
A0A0A0HWK8,O-Diisopropylphosphorylation
C1G3T9,O-Ethylphosphorylation
C1GHE4,Deamidation (NQ);Methylation(KR)
C1GCV9,Carbamidomethylation
A0A0A0HS69,Phosphorylation (STY);Sodium adduct
C1G2V1,Acetylation (K)
C1GB47,Amidation
C1GBM4,Oxidation (M)
C1G0E3,Lysine oxidation to aminoadipic semialdehyde
C1GJ63,2-amino-3-oxo-butanoic_acid
C1GEX7,Methylation(others)
C1G5F6,Levuglandinyl-lysine anhyropyrrole adduct
C1GDN3,Carbamidomethylation
C1GDL1,Pyro-glu from Q
C1GHV2,Hexose (NSY);Methylation(KR)
A0A0A0HVP8,Biotinylation
C1G9D5,Carbamidomethylation
C1GLB8,Methylation(others)
C1GAT8,Carbamidomethylation
A0A0A0HUJ5,Replacement of proton by potassium
C1G2V1,Deamidation (R)
C1GFG5,Deamidation (NQ)
C1G4K1,Pyro-glu from Q
C1G1M5,Oxidation (M)
C1G6B0,Dehydration;Oxidation (M)
C1G6T3,Oxidation (HW)
C1GAT8,Dimethylation(KR)
C1FYW9,Carboxylation (DKW)
C1FZ00,Oxidation (HW)
C1GEZ9,Oxidation (M)
C1GHV2,Formylation (Protein N-term)
A0A0A0HT52,Carbamidomethylation
C1G2V1,Amidation
C1GA17,Lysine oxidation to aminoadipic semialdehyde
C1GCT8,Carbamylation;Methylation(KR)
A0A0A0HR72,Oxidation (M)
A0A0A0HT80,Sulfation
C1G942,Deamidation (R)
A0A0A0HV62,Arginine replacement by Nitropyrimidyl ornithine
C1GII4,Carbamidomethylation
C1GFG5,Dehydration;Methylation(KR)
C1G1D9,Carbamidomethylation;Deamidation (NQ)
C1GB11,Carbamidomethylation
A0A0A0HVP8,2-amino-3-oxo-butanoic_acid
A0A0A0HS69,Propargylamine
C1GIX7,Formylation;Phosphorylation (STY)
C1GB65,2-amino-3-oxo-butanoic_acid
C1FZF8,Carbamidomethylation
A0A0A0HWK8,Replacement of proton by lithium
C1G0X4,Dethiomethyl
C1GBZ4,ISD (z+2)-series
C1GC65,Carbamylation
C1GAG3,Carboxymethyl
C1GB82,ISD (z+2)-series
C1GIE3,Carbamidomethylation
C1GLV8,Replacement of proton by lithium
C1G6U5,Dehydration;Methylation(KR)
C1G0X4,Methylation(C-term)
C1GKC9,Methylation(others)
C1FYR6,Methylation(KR)
C1GBE8,Deamidation (NQ)
A0A0A0HVP9,Deamidation (NQ)
C1G763,2-amino-3-oxo-butanoic_acid
C1G0E5,Oxidation (M)
C1G3P9,Methylation(others)
C1G4F7,2-amino-3-oxo-butanoic_acid
C1GHE4,Oxidation (M)
C1GA20,2-amino-3-oxo-butanoic_acid
C1GG76,Oxidation (M);Methylation(KR)
C1G064,Guanidination
C1G942,Carbamylation;Methylation(KR)
C1GJS2,Acetylation (K)
C1G6F6,Carbamidomethylation;Methylation(KR)
C1G7L4,Oxidation (M);Acetylation (K);Dehydration
C1G6M8,Oxidation (M)
C1G4V8,Carbamidomethylation
C1G1T5,2-OH-ethyl thio-Ser
C1GKC9,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G283,Carboxylation (DKW)
C1GE98,Methylation(KR)
C1GGZ4,Oxidation (M)
C1GBJ2,Phosphorylation (STY);Dihydroxy
A0A0A0HUJ5,Sulfation
C1GM00,Quinone
"C1GKC9,""Naphthalene-2,3-dicarboxaldehyde"""
C1G9D7,Ammonia-loss (N)
Protein List,Protein Accession Contains:
C1G3V5,Dethiomethyl
C1G2J3,Methylation(KR);Phosphorylation (STY);Dehydration
C1GI20,Carbamidomethylation
C1GEX3,Acetylation (N-term);Phosphorylation (STY)
C1GEN5,Dihydroxy
C1G1F2,Biotinylation
C1G4P8,Dehydration
C1GFG5,Nmethylmaleimide
C1GAM9,Formylation;Acetylation (K)
C1G0D4,Replacement of proton with ammonium ion
C1GH49,Oxidation (M)
C1G1T5,Biotinylation
C1GHE4,Methylation(KR)
C1GC74,Carbamidomethylation
C1GJS2,Amidation
C1G7L4,Methylation(KR)
C1GF19,Carbamidomethylation
C1G3L4,Acetylation (N-term)
C1G1T5,Pyro-glu from E
C1GFG5,Lysine oxidation to aminoadipic semialdehyde
C1G4A2,Carbamidomethylation
C1GN78,Deamidation (NQ)
C1GLA5,Acetylation (N-term)
A0A0A0HS69,Guanidination
C1GII4,Dehydration;Oxidation (M)
C1G391,Dethiomethyl
C1G820,Acetylation (N-term)
C1GKG3,Dihydroxy
C1GJI0,Carbamylation
C1GCF0,Methylglyoxal-derived hydroimidazolone;Carbamidomethylation
C1GMZ1,Carbamylation
C1GML7,Methionine replacement by azido homoalanine
C1G9X0,Carbamidomethylation
C1GLA5,O-Diisopropylphosphorylation
C1FZT8,Pyro-glu from Q;Deamidation (NQ);Oxidation (M)
C1GC65,N-acetyl neuraminic acid
A0A0A0HRG7,Methylation(others)
C1G8E5,Oxidation (M)
C1GHS5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GGY0,Carbamidomethylation
C1GAS0,Carbamidomethylation
C1G0P4,Formylation
C1GKL7,Dimethylation(KR)
C1GKG3,Methylation(KR)
C1GE03,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
A0A0A0HWY2,Deamidation (NQ)
C1GK98,Dimethylation(KR)
C1G0S7,Methylation(KR);Phosphorylation (STY)
C1GJS2,Deamidation followed by a methylation
C1G989,2-amino-3-oxo-butanoic_acid
C1G810,Oxidation (HW)
C1G9R9,Carbamidomethylation
C1GHN0,Methylation(KR)
C1GHS5,Michael addition with methylamine
C1GB13,Methylation(others)
A0A0A0HWY2,Amidation
C1FYW9,Carbamidomethylation
C1G9X3,Methylation(others)
A0A0A0HVP8,Sodium adduct
C1G9T0,Deamidation (NQ)
C1GBT0,Lysine oxidation to aminoadipic semialdehyde
C1G9X9,Methylation(others)
C1FZD4,Pyro-glu from Q
C1GAM1,Carbamidomethylation
C1FYJ7,Formylation
C1G6Y4,Pyro-glu from Q
C1GB65,Sodium adduct
C1GBT0,Acetylation (Protein N-term)
C1GLB8,2-amino-3-oxo-butanoic_acid
C1G774,Carbamidomethylation
A0A0A0HWK8,Amidation
C1GLX8,Carbamylation
C1GJS2,Nmethylmaleimide
C1G1H4,Proline oxidation to pyroglutamic acid
C1G2S7,Pyro-glu from Q;Carbamidomethylation
A0A0A0HVT2,Deamidation (NQ)
C1GMU5,Deamidation (R)
C1FZR3,Carboxylation (E)
C1GLV8,Ammonia-loss (Protein N-term)
C1GE52,Carbamidomethylation
A0A0A0HT80,Hexose (NSY)
C1G0X4,Ethanolation (C)
C1G3L4,Replacement of proton by lithium
C1G233,Oxidation (M)
C1FYJ7,Acetylation (Protein N-term);Acetylation (K)
C1GMV8,O3-(riboflavin phosphoryl)
C1GLV8,Dehydration;Methylation(KR)
C1GIY1,Carbamidomethylation
C1GKC9,Biotinylation
C1GKL8,Carbamidomethylation
C1G942,Phosphorylation (HCDR)
C1G0D4,Dimethylation(KR)
C1GJS2,Acetylation (Protein N-term)
C1GB65,Pyrrolidone from Proline
C1GCG8,Acetylation (Protein N-term);Deamidation (NQ)
C1FZR3,Dihydroxy;Acetylation (K)
C1GN52,Acetylation (K);Methylation(KR)
C1G9X3,Methylation(KR);Carboxylation (DKW)
C1G1C6,Oxidation (M)
C1GMS3,Carbamidomethylation
C1G065,Phospho-propargylamine;Carbamidomethylation
C1GCI0,Deamidation (NQ);Oxidation (M)
C1FYR1,Methylation(KR)
C1GC48,Oxidation (M)
C1G3F2,Amidation
C1GB99,Carbamidomethylation
C1G064,Amidation
C1GN78,Acetylation (Protein N-term)
C1G3Y8,Acetylation (K);Deamidation (NQ);Methylation(KR)
C1G064,Dehydration;Methylation(KR)
C1FZR2,Carbamidomethylation;Acetylation (K)
A0A0A0HV62,Ethanolation (KR)
A0A0A0HV09,Methylation(others)
A0A0A0HS69,Acetylation (K);Methylation(KR)
C1G5V6,Dehydration;Methylation(KR)
C1FYW9,Propargylamine
C1GK98,Acetylation (N-term);Acetylation (K)
A0A0A0HT80,Dihydroxy
C1G1P0,2-amino-3-oxo-butanoic_acid
C1GHD6,Carbamylation
C1G1C8,Methylation(others)
A0A0A0HWY2,Lysine oxidation to aminoadipic semialdehyde
A0A0A0HQN9,2-amino-3-oxo-butanoic_acid
C1G9A5,Oxidation (M)
C1GM00,Palmitoylation
C1G371,Acetylation (N-term);Dehydration
A0A0A0HS69,Deamidation (R)
C1GCX5,Acetylation (N-term);Deamidation (NQ);Methylation(KR)
A0A0A0HYV6,Formylation
C1GHS5,Oxidation (M);Deamidation (NQ)
C1GIL9,2-amino-3-oxo-butanoic_acid
C1FYJ9,Dimethylation(KR)
A0A0A0HS69,Amidation
C1GJ45,Carbamidomethylation
C1G989,Sodium adduct
C1G0X4,Diethylation
C1GFG5,Pyro-glu from E
A0A0A0HS69,Dehydration;Methylation(KR)
C1FYW9,O-Diisopropylphosphorylation
C1G2V1,Ethanolation (C)
C1FYF6,Carbamidomethylation
C1GA14,Deamidation (R)
C1GJ83,Oxidation (M)
C1GN84,Oxidation (HW)
C1GEX7,Methylation(KR);Deamidation (NQ)
C1GA17,Diethylation
C1GMU5,Lysine oxidation to aminoadipic semialdehyde
C1GAM9,Carbamylation;Deamidation (NQ);Methylation(KR)
C1G2V1,Beta-methylthiolation
C1G821,Dimethylation(KR)
C1FYI5,Oxidation (M)
A0A0A0HT22,Oxidation (M)
C1G766,Deamidation (NQ)
C1GHB2,Carbamidomethylation
A0A0A0HUJ5,Dihydroxy
C1GHS5,Methylation(others)
A0A0A0HVT2,Acetylation (Protein N-term);Phosphorylation (STY)
C1G5F6,Replacement of proton by potassium
C1GLJ7,Acetylation (N-term);Deamidation (NQ);Methylation(KR)
C1GDA8,Carbamidomethylation
C1G712,Formylation
C1G4N0,Carbamylation
A0A0A0HYV6,N-Succinimidyl-2-morpholine acetate
C1G820,Deamidation (NQ)
C1G064,Lysine oxidation to aminoadipic semialdehyde
C1GM00,Ammonia-loss (N)
C1GB47,Carbamylation
C1G283,Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1FZC6,Oxidation (M)
C1GAT8,Amidation
C1FYW9,Guanidination
C1G3L4,Amidation
C1GAY4,Pyro-glu from Q
C1G547,Phosphorylation (STY)
C1G5F6,Diethylation
C1FZR2,Dehydration (C@N-term)
C1G9X3,2-amino-3-oxo-butanoic_acid
C1G0X4,Sulfation
C1FZ44,Oxidation (M)
C1G6V7,Carbamidomethylation
C1GAE3,Carbamidomethylation
C1GEM8,Oxidation (M)
C1G6B0,Acetylation (Protein N-term)
C1G0G4,Deamidation (NQ)
C1G2S7,2-amino-3-oxo-butanoic_acid
C1G283,O-Diisopropylphosphorylation
C1GBZ4,Methionine replacement by azido homoalanine
C1GK66,Lysine oxidation to aminoadipic semialdehyde
C1GDL1,Formylation
C1GMC5,Carbamidomethylation
C1GF83,Oxidation (M)
C1G2V1,Replacement of proton by potassium
C1GC48,Carbamidomethylation
C1GA14,Replacement of proton by copper
C1G411,Methylation(others)
C1GIE3,Deamidation (NQ)
C1G7E0,2-amino-3-oxo-butanoic_acid
C1G0D4,Octanoyl
C1GB65,Oxidation (M)
C1FZC6,Methylation(KR)
C1G1Y1,Methylation(KR)
C1G413,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G8S5,Replacement of proton by potassium
C1FZH6,Deamidation (R)
C1G035,Deamidation (NQ)
C1GFA3,Myristoylation;Oxidation (M)
C1G3T6,Replacement of proton by potassium
C1G0P4,Methylation(others)
C1GE52,Replacement of proton by lithium
C1G712,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GJX2,Carbamidomethylation
C1GEM8,Methylation(KR)
C1G092,Carbamidomethylation
A0A0A0HWS3,Oxidation (M)
C1GFA5,Dehydration;Acetylation (K)
C1GB65,Dihydroxy
C1GAG4,Methylation(KR);Dehydration
A0A0A0HWK8,Acetylation (N-term);Oxidation (M)
C1GAG3,Carbamidomethylation
A0A0A0HVP8,Methylation(KR)
C1G942,3-sulfanylpropanoyl
C1G6F6,Amidation
C1G6F6,Dehydration;Methylation(KR)
C1GEN5,Carboxylation (DKW)
C1GHJ0,Carboxylation (E)
C1G7K8,Carbamidomethylation
C1G3T9,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G821,O-Diisopropylphosphorylation
C1G3T6,Carboxylation (DKW);Methylation(KR)
C1G3L4,Lysine oxidation to aminoadipic semialdehyde
C1G2J3,Methylation(others)
C1G391,Sodium adduct
C1GDA8,Acetylation (N-term)
C1GGG3,2-amino-3-oxo-butanoic_acid
C1GLZ6,Carbamylation
C1FYX6,Formylation
A0A0A0HT22,Methylation(KR);Carbamidomethylation;Dehydration
C1GB65,4-Oxononenal (ONE)
C1G2V1,Sulfation
C1GKL7,Deamidation (NQ)
"C1G283,""Propionamide (K, X@N-term)"""
"C1GAM9,""2,5-dimethypyrrole"""
C1GFG5,Sulfation
C1FYT6,Carbamidomethylation
C1GL11,Deamidation (NQ);Dihydroxy
C1G8S5,Sodium adduct
C1FZB5,2-amino-3-oxo-butanoic_acid
C1FYW9,Trifluoroleucine
C1G1J4,Carbamidomethylation
C1GLM2,Oxidation (HW)
C1G0D4,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G1F2,Alpha-amino adipic acid;Carbamidomethylation
C1FYM2,Oxidation (M)
C1GF70,Formylation (Protein N-term)
C1GMV8,Carboxymethyl
C1G0N2,Formylation
"C1FYJ9,""Propionamide (K, X@N-term)"""
C1G989,Oxidation (M)
C1GK52,Carbamidomethylation
C1GCJ6,Pyro-glu from Q
C1GEX7,Formation of five membered aromatic heterocycle
C1GKG3,Pyro-glu from Q
C1FZT8,Formylation
C1G3C4,Phosphorylation (STY);Deamidation (NQ)
C1GEX7,Oxidation (M)
C1GBT3,Phosphorylation (STY);Carbamidomethylation
C1G1M5,Carbamidomethylation
C1GLA6,Carbamidomethylation
C1GMI6,Deamidation (NQ);Carbamidomethylation
C1GF71,Pyro-glu from Q;Deamidation (NQ)
C1GJR5,Pyro-glu from Q
C1G064,Ethanolation (C)
C1GM00,Phospho-propargylamine
C1G411,Biotinylation
C1G9C0,Deamidation (NQ)
C1G5J0,Pyro-glu from Q
C1G6K0,Carbamidomethylation
C1GAG3,Acetylation (N-term);Dehydration
C1GC65,Carboxymethyl
C1GCX5,Carboxymethyl;Carbamidomethylation
C1GE52,Amidation
C1GBJ2,Carbamylation
"C1GDA8,""Propionamide (K, X@N-term)"""
C1G371,Methylation(others)
C1GE52,Dehydration
C1GCX5,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1GAF5,Methylation(others)
C1GAM9,Deamidation (R)
C1GLV8,Carbamylation
C1G411,2-amino-3-oxo-butanoic_acid
C1GGK1,Ammonia-loss (N)
C1FZ06,Carbamidomethylation
C1G712,Benzyl isothiocyanate
C1GAM9,Dehydration
A0A0A0HV09,Sodium adduct
C1G0P4,2-amino-3-oxo-butanoic_acid
C1GAT8,2-OH-ethyl thio-Ser
C1G712,Methylation(others)
A0A0A0HT80,Carboxylation (DKW)
C1FYJ9,Acetylation (K)
C1G283,Amidation
C1G6M8,Carbamidomethylation
C1GBC4,Deamidation (NQ)
C1GFA3,Acetylation (N-term)
C1G0X4,Dihydroxy
C1GKC9,Oxidation (M)
C1G283,Dehydration
C1GHE4,Dimethylation(KR)
C1GGZ4,Carbamidomethylation
C1FYT2,Oxidation (M)
C1FZR2,Amidation
C1G712,Phospho-guanosine
C1FZR2,Dehydration
C1G5P3,Carbamidomethylation
C1GAG4,Acetylation (K)
C1G5V6,Carbamylation
C1G9U4,Oxidation (M)
C1FYW9,Lysine oxidation to aminoadipic semialdehyde
C1G3L4,Biotinylation
C1G3T9,Methylation(others)
A0A0A0HV09,Pyrrolidone from Proline
C1G0S7,Carbamidomethylation
C1G9P8,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GH49,Carbamidomethylation
C1GLA5,Biotinylation
C1GLU6,Methylphosphonylation
C1G064,Diethylation
C1G785,Methylation(KR)
C1GLA5,Pyro-glu from E
A0A0A0HV62,Benzyl isothiocyanate
C1G821,Deamidation (NQ)
C1G2J3,2-amino-3-oxo-butanoic_acid
C1FYX6,Acetylation (Protein N-term);Deamidation (NQ)
C1GKC9,Methylation(KR)
C1G2V1,Hexose (NSY)
C1GFG5,Hexose (NSY)
C1GLX8,Acetylation (TSCYH)
C1GG76,Methylation(others)
C1G0X4,Carbamylation;Acetylation (K)
C1GIX7,Phosphorylation (STY);Deamidation (NQ);Methylation(KR)
C1GHS5,Sodium adduct
A0A0A0HUJ5,Carboxylation (DKW)
C1GA17,Oxidation (HW)
C1G391,Oxidation (M)
C1G1G2,Deamidation (NQ)
C1G821,Amidation
C1FYR6,Acetylation (N-term)
C1G8E5,Carbamidomethylation
C1G9Q3,Carbamidomethylation
C1G9U4,Methylation(KR)
A0A0A0HQN9,Methylation(KR)
C1GE98,Methylation(others)
C1GA97,Carboxylation (DKW)
C1G9D7,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GEN5,Propargylamine
C1GA13,Acetylation (K)
C1GML7,Acetaldehyde +26
C1G8C8,Carbamidomethylation
C1G0D4,Dethiomethyl
C1GKC9,Phosphorylation (STY)
C1GHS5,Tryptophan oxidation to kynurenin
C1GL49,Acetylation (Protein N-term)
C1G5Z8,Oxidation (M)
C1G391,Methylation(KR)
A0A0A0HV62,Dehydroalanine (Y)
C1GA17,Hexose (NSY);Carbamidomethylation
A0A0A0HV62,HexNAcylation (N);Phosphorylation (STY)
C1G0D4,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GBZ4,Dihydroxy;Acetylation (K)
A0A0A0HRG7,Dihydroxy
C1G0D4,Methylation(C-term)
C1GMZ1,Ammonia-loss (N)
C1GHE4,Acetylation (N-term)
C1GB13,Oxidation (M)
C1G9I8,Dehydration;Methylation(KR)
A0A0A0HUJ5,Pyro-glu from Q;Oxidation (M)
C1G9X3,Oxidation (M)
C1GHK4,Acetylation (Protein N-term)
